"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1039201083522990080",2018-09-10 17:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/GElHYr77dt","TweetDeck",FALSE,FALSE,2,0
"1039193085169815554",2018-09-10 16:45:13,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/OV4y0KOFMP","Postcron App",FALSE,FALSE,0,0
"1038837403056783360",2018-09-09 17:11:52,"2400260346","contrapuntovzla","@Marialvarez2112 #SinLuz Gracias por ayudarnos a tener un amplio panorama del apagón en la Gran Caracas este #9Sep","Twitter Web Client",FALSE,FALSE,0,0
"1039185984154419200",2018-09-10 16:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/G8vdYVJv72","TweetDeck",FALSE,FALSE,1,1
"1039178024812523520",2018-09-10 15:45:22,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/guX3BWsgTF","Postcron App",FALSE,FALSE,1,1
"1039170884307578880",2018-09-10 15:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgTJoO https://t.co/st6HrKpjfj","TweetDeck",FALSE,FALSE,0,0
"1039162862743289856",2018-09-10 14:45:07,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/F3USthk9p9","Postcron App",FALSE,FALSE,0,0
"1039155910579343365",2018-09-10 14:17:30,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgTJoO https://t.co/qSPyzmoiJU","TweetDeck",FALSE,FALSE,0,1
"1039011872505294853",2018-09-10 04:45:08,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/G0xiGOgHg3","Postcron App",FALSE,FALSE,0,1
"1039144555730423809",2018-09-10 13:32:23,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/4ja4A6pbSw","Twitter Web Client",FALSE,FALSE,0,0
