status_id,created_at,user_id,screen_name,text,source,is_quote,is_retweet,favorite_count,retweet_count
994306946852425728,2018-05-09T20:03:44Z,242378825,corpoelecmerida,"@yajaira_ramos Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso.",TweetDeck,FALSE,FALSE,0,0
994294007114207232,2018-05-09T19:12:19Z,242378825,corpoelecmerida,"@dagmusika78 Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso.",TweetDeck,FALSE,FALSE,0,0
994293819389726720,2018-05-09T19:11:34Z,242378825,corpoelecmerida,RT @mppeevzla: #AsiLoDijo|Presidente @NicolasMaduro | “He aprobado los recursos para instalar plantas termoeléctricas en Zulia; una para la…,TweetDeck,FALSE,TRUE,0,19
994293768391135232,2018-05-09T19:11:22Z,242378825,corpoelecmerida,RT @mppeevzla: #AsiLoDijo|Presidente @NicolasMaduro| “Yo quiero darle un golpe fenomenal a las mafias de la gasolina. Tenemos que atender e…,TweetDeck,FALSE,TRUE,0,17
994293719619854336,2018-05-09T19:11:10Z,242378825,corpoelecmerida,RT @mppeevzla: #NotiSen||El Presidente @nicolasmaduro Aprobó los recursos para terminar la remodelación del Hospital Central de Amazonas y…,TweetDeck,FALSE,TRUE,0,7
994288746722979840,2018-05-09T18:51:24Z,242378825,corpoelecmerida,"@adryherreraes Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso.",TweetDeck,FALSE,FALSE,0,0
994288353599205376,2018-05-09T18:49:51Z,242378825,corpoelecmerida,"@yajaira_ramos Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso.",TweetDeck,FALSE,FALSE,0,0
994288254701768704,2018-05-09T18:49:27Z,242378825,corpoelecmerida,"@jhonnymorantes @LMOTTAD Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
994288126758670336,2018-05-09T18:48:57Z,242378825,corpoelecmerida,"@AnthonnyAG Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso.",TweetDeck,FALSE,FALSE,0,0
994261065327366144,2018-05-09T17:01:25Z,242378825,corpoelecmerida,"@josebfz19 Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
994246200697212928,2018-05-09T16:02:21Z,242378825,corpoelecmerida,"@MMenFel @LMOTTAD Estimada, número de NIC no coincide en sistema por favor validar.",TweetDeck,FALSE,FALSE,0,0
994245997470601216,2018-05-09T16:01:32Z,242378825,corpoelecmerida,"@yakie_quintero Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
994236251774603264,2018-05-09T15:22:49Z,242378825,corpoelecmerida,"@MMenFel Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
